PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,43.908878,-122.157688,ID1_F8_m8f3_P8_Y139_UO4682,ID8_F3_m7f13_P7_Y137_UO5813,ID3_F5_m5f8_P5_Y138_UO2624,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6585432360589458,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F8_m8f7_P8_Y139_UO1326,ID8_F3_m1f5_P1_Y137_UO2979,ID7_F2_m15f7_P15_Y137_UO6395,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6585430794892723,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F16_m16f2_P16_Y139_UO4778,ID16_F16_m7f11_P7_Y137_UO3115,ID2_F9_m1f4_P1_Y137_UO5703,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6585432773634068,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F15_m15f16_P15_Y139_UO2874,ID15_F10_m12f9_P12_Y137_UO2881,ID16_F7_m7f3_P7_Y138_UO2242,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6585433779090317,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F8_m8f2_P8_Y139_UO399,ID8_F13_m7f11_P7_Y137_UO861,ID2_F2_m2f5_P2_Y138_UO726,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6585432577110293,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F10_m6f10_P6_Y138_UO1037,ID6_F5_m2f10_P2_Y136_UO6301,ID10_F10_m10f16_P10_Y137_UO4811,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.6585432350952264,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F13_m11f15_P11_Y137_UO6240,ID11_F7_m7f3_P7_Y135_UO611,ID15_F11_m11f7_P11_Y136_UO4983,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.6585430857487036,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F9_m2f16_P2_Y135_UO5889,ID2_F15_m14f8_P14_Y133_UO1670,ID16_F10_m9f15_P9_Y131_UO6287,MXY,5,0.0,1,0,0.0,0,0,0,-9999.0,0.6585432968558478,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F11_m11f12_P11_Y139_UO1114,ID11_F5_m12f4_P12_Y135_UO6659,ID12_F13_m14f9_P14_Y137_UO1913,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6585432344155182,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F9_m9f7_P9_Y139_UO5212,ID9_F1_m6f16_P6_Y137_UO6294,ID7_F13_m13f9_P13_Y138_UO1989,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.658543442585609,1,P10_CV0,1,0,2,1,1
