Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1356|1325|1294|1359|1387|1279|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1356|1325|1294|1359|1387|1279|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1356|1325|1294|1359|2666|,0|0|0|0|0|0|,20060|938|889|905|936|1848|,0|0|0|0|0|0|,6297|299|260|265|293|575|,3209|0|0|0|0|0|,0|0|0|0|0|0|,3088|299|260|265|293|575|,0|0|0|0|0|0|,0|0|0|0|0|0|,3088|299|260|265|293|575|,1849|13|45|47|45|342|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,1239|286|215|218|248|233|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1239|286|215|218|248|233|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1239|286|215|218|481|,0|0|0|0|0|0|,3890|834|286|215|218|481|,0|0|0|0|0|0|,3886|834|286|215|218|481|,1960|0|0|0|0|0|,0|0|0|0|0|0|,1926|834|286|215|218|481|,0|0|0|0|0|0|,0|0|0|0|0|0|,1926|834|286|215|218|481|,1181|36|59|35|41|280|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,745|798|227|180|177|201|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,745|798|227|180|177|201|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|745|798|227|180|378|,0|0|0|0|0|0|,9840|672|798|227|180|378|,0|0|0|0|0|0|,6411|457|528|168|128|264|,3203|0|0|0|0|0|,0|0|0|0|0|0|,3208|457|528|168|128|264|,0|0|0|0|0|0|,0|0|0|0|0|0|,3207|457|527|168|128|264|,1925|29|100|36|15|159|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,1282|428|427|132|113|105|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1282|428|427|132|113|105|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1282|428|427|132|218|,0|0|0|0|0|0|,5460|1134|428|427|132|218|,0|0|0|0|0|0|,5013|1074|400|408|123|201|,2440|0|0|0|0|0|,0|0|0|0|0|0|,2573|1074|400|408|123|201|,0|0|0|0|0|0|,0|0|0|0|0|0|,2527|1062|398|408|122|199|,1520|65|82|67|18|119|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,1007|997|316|341|104|80|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1007|997|316|341|104|80|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1007|997|316|341|184|,0|0|0|0|0|0|,13890|897|997|316|341|184|,0|0|0|0|0|0|,7671|522|560|169|181|104|,3903|0|0|0|0|0|,0|0|0|0|0|0|,3768|522|560|169|181|104|,0|0|0|0|0|0|,0|0|0|0|0|0|,3459|471|497|150|171|93|,2095|24|92|22|26|53|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,1364|447|405|128|145|40|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1364|447|405|128|145|40|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1364|447|405|128|185|,0|0|0|0|0|0|,7200|1192|447|405|128|185|,0|0|0|0|0|0|,6021|1040|386|351|103|160|,2978|0|0|0|0|0|,0|0|0|0|0|0|,3043|1040|386|351|103|160|,0|0|0|0|0|0|,0|0|0|0|0|0|,2960|1024|374|348|101|159|,1770|54|79|59|19|82|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,1190|970|295|289|82|77|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1190|970|295|289|82|77|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1190|970|295|289|159|,0|0|0|0|0|0|,13410|1052|970|295|289|159|,0|0|0|0|0|0|,7467|619|555|167|154|83|,3695|0|0|0|0|0|,0|0|0|0|0|0|,3772|619|555|167|154|83|,0|0|0|0|0|0|,0|0|0|0|0|0|,3490|577|513|153|143|75|,2080|39|90|30|31|44|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,1410|538|423|123|112|31|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1410|538|423|123|112|31|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1410|538|423|123|143|,0|0|0|0|0|0|,7730|1259|538|423|123|143|,0|0|0|0|0|0|,6158|1066|404|343|98|104|,3064|0|0|0|0|0|,0|0|0|0|0|0|,3094|1066|404|343|98|104|,0|0|0|0|0|0|,0|0|0|0|0|0|,3031|1038|389|337|97|102|,1795|37|75|66|15|57|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,1236|1001|314|271|82|45|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1236|1001|314|271|82|45|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1236|1001|314|271|127|,0|0|0|0|0|0|,13540|1063|1001|314|271|127|,0|0|0|0|0|0|,7566|605|563|183|161|76|,3793|0|0|0|0|0|,0|0|0|0|0|0|,3773|605|563|183|161|76|,0|0|0|0|0|0|,0|0|0|0|0|0|,3451|555|520|166|145|71|,2075|21|116|38|24|39|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,1376|534|404|128|121|32|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1376|534|404|128|121|32|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1376|534|404|128|153|,0|0|0|0|0|0|,0|1157|534|404|128|153|,0|0|0|0|0|0|,0|1157|534|404|128|153|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|1157|534|404|128|153|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|1157|534|404|128|153|,0|55|101|75|23|93|,0|0|0|0|0|0|
