PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,43.908878,-122.157688,ID1_F1_m1f10_P1_Y79_UO591,ID1_F5_m8f7_P8_Y77_UO2220,ID10_F12_m12f13_P12_Y78_UO6280,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5788992921570327,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,ID1_F16_m16f4_P16_Y79_UO6193,ID16_F6_m6f6_P6_Y76_UO2233,ID4_F8_m8f16_P8_Y78_UO1292,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.578899656080067,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,ID1_F8_m8f9_P8_Y79_UO5361,ID8_F9_m13f5_P13_Y77_UO1055,ID9_F15_m14f1_P14_Y77_UO3318,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5788997052223035,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,ID1_F1_m1f5_P1_Y79_UO233,ID1_F4_m12f7_P12_Y77_UO532,ID5_F3_m3f12_P3_Y78_UO4821,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5788998526769342,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F1_m1f13_P1_Y79_UO417,ID1_F9_m8f15_P8_Y75_UO4181,ID13_F1_m1f12_P1_Y78_UO5668,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5788993612927205,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F1_m1f16_P1_Y79_UO3808,ID1_F2_m10f9_P10_Y76_UO4558,ID16_F16_m16f12_P16_Y78_UO2106,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5788998583922722,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,ID1_F5_m5f4_P5_Y79_UO986,ID5_F6_m3f15_P3_Y77_UO3376,ID4_F1_m1f6_P1_Y78_UO4100,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5788997672969302,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F13_m13f8_P13_Y79_UO5870,ID13_F15_m3f8_P3_Y77_UO6263,ID8_F11_m11f9_P11_Y78_UO5090,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5788994291130563,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F9_m9f13_P9_Y79_UO1531,ID9_F14_m16f15_P16_Y77_UO892,ID13_F4_m10f9_P10_Y77_UO6531,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5788994337941118,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F12_m12f6_P12_Y79_UO4680,ID12_F6_m13f15_P13_Y76_UO4222,ID6_F10_m10f13_P10_Y77_UO6400,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5788995109967489,1,P0_CV0,1,1,1,1,1
