Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1398|1325|1344|1281|1341|1311|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1398|1325|1344|1281|1341|1311|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1398|1325|1344|1281|2652|,0|0|0|0|0|0|,66660|943|912|931|880|1852|,0|0|0|0|0|0|,7309|108|98|86|107|199|,0|0|0|0|0|0|,0|0|0|0|0|0|,7309|108|98|86|107|199|,0|0|0|0|0|0|,0|0|0|0|0|0|,7309|108|98|86|107|199|,3647|7|3|2|5|9|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,3662|101|95|84|102|190|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3662|101|95|84|102|190|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3662|101|95|84|292|,0|0|0|0|0|0|,5380|2499|101|95|84|292|,0|0|0|0|0|0|,4718|2219|85|85|74|259|,0|0|0|0|0|0|,0|0|0|0|0|0|,4718|2219|85|85|74|259|,0|0|0|0|0|0|,0|0|0|0|0|0|,4601|2182|83|85|72|251|,2361|136|5|4|5|15|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,2240|2046|78|81|67|236|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2240|2046|78|81|67|236|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2240|2046|78|81|303|,0|0|0|0|0|0|,45260|2004|2046|78|81|303|,0|0|0|0|0|0|,9651|471|447|15|16|62|,0|0|0|0|0|0|,0|0|0|0|0|0|,9651|471|447|15|16|62|,0|0|0|0|0|0|,0|0|0|0|0|0|,7220|347|335|9|13|44|,3610|19|19|0|2|3|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,3610|328|316|9|11|41|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3610|328|316|9|11|41|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3610|328|316|9|52|,0|0|0|0|0|0|,13420|3127|328|316|9|52|,0|0|0|0|0|0|,6641|1552|152|166|3|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6641|1552|152|166|3|28|,0|0|0|0|0|0|,0|0|0|0|0|0|,6211|1446|143|159|3|27|,3142|80|7|9|0|3|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,3069|1366|136|150|3|24|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3069|1366|136|150|3|24|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3069|1366|136|150|27|,0|0|0|0|0|0|,33280|2666|1366|136|150|27|,0|0|0|0|0|0|,8884|713|401|40|41|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,8884|713|401|40|41|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,6986|595|323|26|35|4|,3535|37|15|3|1|0|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,3451|558|308|23|34|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3451|558|308|23|34|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3451|558|308|23|38|,0|0|0|0|0|0|,18520|3085|558|308|23|38|,0|0|0|0|0|0|,7111|1243|230|120|9|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,7111|1243|230|120|9|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,6523|1110|208|110|8|15|,3306|52|10|1|1|0|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,3217|1058|198|109|7|15|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3217|1058|198|109|7|15|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3217|1058|198|109|22|,0|0|0|0|0|0|,0|3217|1058|198|109|22|,0|0|0|0|0|0|,0|3217|1058|198|109|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|3217|1058|198|109|22|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|3217|1058|198|109|22|,0|166|53|10|6|1|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,0|3051|1005|188|103|21|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|3051|1005|188|103|21|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|3051|1005|188|124|,0|0|0|0|0|0|,0|0|3051|1005|188|124|,0|0|0|0|0|0|,0|0|3051|1005|188|124|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|3051|1005|188|124|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|3051|1005|188|124|,0|0|146|57|12|7|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,0|0|2905|948|176|117|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|2905|948|176|117|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|2905|948|293|,0|0|0|0|0|0|,0|0|0|2905|948|293|,0|0|0|0|0|0|,0|0|0|2905|948|293|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|2905|948|293|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|2905|948|293|,0|0|0|152|48|9|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,0|0|0|2753|900|284|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|2753|900|284|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|2753|1184|,0|0|0|0|0|0|,0|0|0|0|2753|1184|,0|0|0|0|0|0|,0|0|0|0|2753|1184|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|2753|1184|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|2753|1184|,0|0|0|0|117|72|,0|0|0|0|0|0|
10,0|1|2|3|4|5|,0|0|0|0|2636|1112|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|2636|1112|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|3748|,0|0|0|0|0|0|,0|0|0|0|0|3748|,0|0|0|0|0|0|,0|0|0|0|0|3748|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3748|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3748|,0|0|0|0|0|205|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,0|0|0|0|0|3543|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|3543|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|3543|,0|0|0|0|0|0|,0|0|0|0|0|3543|,0|0|0|0|0|0|,0|0|0|0|0|3543|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3543|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3543|,0|0|0|0|0|168|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,0|0|0|0|0|3375|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|3375|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|3375|,0|0|0|0|0|0|,0|0|0|0|0|3375|,0|0|0|0|0|0|,0|0|0|0|0|3375|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3375|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|3375|,0|0|0|0|0|161|,0|0|0|0|0|0|
