PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,43.908878,-122.157688,ID1_F8_m8f5_P8_Y139_UO3640,ID8_F15_m8f8_P8_Y136_UO790,ID5_F9_m9f11_P9_Y138_UO1367,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438865601,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F8_m8f14_P8_Y139_UO5460,ID8_F13_m9f5_P9_Y137_UO2691,ID14_F15_m15f16_P15_Y138_UO4857,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438245468,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F12_m12f11_P12_Y139_UO429,ID12_F3_m4f7_P4_Y137_UO5563,ID11_F15_m6f10_P6_Y137_UO5122,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438380841,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F10_m10f9_P10_Y139_UO1839,ID10_F4_m11f5_P11_Y134_UO3103,ID9_F11_m11f13_P11_Y138_UO5164,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326437740533,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F8_m8f5_P8_Y139_UO3638,ID8_F15_m8f8_P8_Y136_UO790,ID5_F9_m9f11_P9_Y138_UO1367,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438865601,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F9_m9f3_P9_Y139_UO1055,ID9_F8_m16f3_P16_Y136_UO2655,ID3_F12_m12f3_P12_Y138_UO2828,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.591332643850097,1,P0_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F16_m16f2_P16_Y139_UO1983,ID16_F1_m4f15_P4_Y137_UO5576,ID2_F7_m7f16_P7_Y138_UO229,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438481248,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F14_m14f8_P14_Y139_UO2024,ID14_F15_m10f9_P10_Y135_UO3729,ID8_F1_m1f16_P1_Y138_UO6307,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326439002833,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F8_m8f4_P8_Y139_UO6128,ID8_F9_m4f15_P4_Y137_UO1105,ID4_F16_m1f13_P1_Y136_UO3123,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438370343,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F16_m16f12_P16_Y139_UO6308,ID16_F11_m1f1_P1_Y137_UO3493,ID12_F15_m15f12_P15_Y138_UO3069,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438086977,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F9_m9f15_P9_Y139_UO4767,ID9_F8_m4f4_P4_Y137_UO5301,ID15_F2_m2f9_P2_Y138_UO2387,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438409701,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F12_m12f11_P12_Y139_UO1145,ID12_F1_m14f1_P14_Y137_UO6487,ID11_F3_m3f7_P3_Y138_UO5094,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438738351,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F8_m8f1_P8_Y139_UO2262,ID8_F14_m12f3_P12_Y137_UO90,ID1_F4_m11f6_P11_Y137_UO1138,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438398958,1,P10_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F6_m6f1_P6_Y139_UO5009,ID6_F16_m7f12_P7_Y137_UO2259,ID1_F7_m7f16_P7_Y138_UO6099,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.591332643800435,1,P10_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F2_m2f10_P2_Y139_UO201,ID2_F1_m1f11_P1_Y136_UO345,ID10_F11_m11f9_P11_Y138_UO2491,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438625188,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F2_m10f10_P10_Y138_UO3347,ID10_F1_m13f3_P13_Y136_UO3181,ID10_F7_m6f14_P6_Y136_UO4101,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438780057,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F8_m16f9_P16_Y138_UO1824,ID16_F7_m11f7_P11_Y135_UO3482,ID9_F5_m5f11_P5_Y137_UO5645,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.591332643896639,1,P10_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F7_m7f11_P7_Y139_UO1131,ID7_F9_m8f9_P8_Y137_UO2775,ID11_F13_m5f7_P5_Y137_UO5092,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438676839,1,P11_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F3_m3f14_P3_Y139_UO1194,ID3_F4_m15f13_P15_Y135_UO863,ID14_F16_m16f7_P16_Y138_UO4364,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438350633,1,P11_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F12_m12f14_P12_Y139_UO4228,ID12_F11_m1f2_P1_Y137_UO302,ID14_F9_m9f15_P9_Y138_UO3936,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5913326438482271,1,P11_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F2_m2f5_P2_Y139_UO3523,ID2_F16_m1f4_P1_Y137_UO964,ID5_F13_m14f16_P14_Y137_UO3435,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438711541,1,P11_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F1_m1f9_P1_Y139_UO6243,ID1_F16_m11f13_P11_Y137_UO5777,ID9_F5_m5f14_P5_Y138_UO659,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438447553,1,P11_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F2_m2f3_P2_Y139_UO2864,ID2_F5_m9f5_P9_Y136_UO4165,ID3_F3_m3f8_P3_Y138_UO139,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438708345,1,P11_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F16_m16f16_P16_Y139_UO2821,ID16_F11_m2f1_P2_Y137_UO2410,ID16_F10_m15f14_P15_Y137_UO2252,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5913326438506729,1,P11_CV0,1,0,2,0,2
