Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1362|1334|1352|1347|1307|1298|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1362|1334|1352|1347|1307|1298|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1362|1334|1352|1347|2605|,0|0|0|0|0|0|,46580|962|956|980|949|1855|,0|0|0|0|0|0|,7188|135|136|134|159|246|,0|0|0|0|0|0|,0|0|0|0|0|0|,7188|135|136|134|159|246|,0|0|0|0|0|0|,0|0|0|0|0|0|,6885|129|130|130|149|236|,3480|5|6|5|4|206|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,3405|124|124|125|145|30|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3405|124|124|125|145|30|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3405|124|124|125|175|,0|0|0|0|0|0|,3850|2457|118|116|118|164|,0|0|0|0|0|0|,3717|2389|118|114|114|157|,0|0|0|0|0|0|,0|0|0|0|0|0|,3717|2389|118|114|114|157|,0|0|0|0|0|0|,0|0|0|0|0|0|,3717|2389|118|114|114|157|,1869|119|8|5|6|145|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,1848|2270|110|109|108|12|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1848|2270|110|109|108|12|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1848|2270|110|109|120|,0|0|0|0|0|0|,24030|1480|2110|106|105|116|,0|0|0|0|0|0|,7896|489|665|43|37|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,7896|489|665|43|37|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6613|413|559|31|29|30|,3271|16|26|4|1|26|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,3342|397|533|27|28|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3342|397|533|27|28|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3342|397|533|27|32|,0|0|0|0|0|0|,7370|2711|364|490|24|30|,0|0|0|0|0|0|,5492|1915|265|360|15|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5492|1915|265|360|15|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,5083|1778|242|340|13|18|,2564|88|13|20|2|16|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,2519|1690|229|320|11|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2519|1690|229|320|11|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2519|1690|229|320|13|,0|0|0|0|0|0|,19180|2150|1597|211|307|11|,0|0|0|0|0|0|,7590|788|613|84|120|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,7590|788|613|84|120|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,6315|657|518|67|102|3|,3146|29|27|5|3|3|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,3169|628|491|62|99|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3169|628|491|62|99|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3169|628|491|62|99|,0|0|0|0|0|0|,9670|2733|585|470|58|96|,0|0|0|0|0|0|,5606|1550|331|254|32|59|,0|0|0|0|0|0|,0|0|0|0|0|0|,5606|1550|331|254|32|59|,0|0|0|0|0|0|,0|0|0|0|0|0|,5321|1480|315|247|32|55|,2653|88|16|19|2|49|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,2668|1392|299|228|30|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2668|1392|299|228|30|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2668|1392|299|228|36|,0|0|0|0|0|0|,15690|2371|1313|285|216|33|,0|0|0|0|0|0|,7051|1011|554|116|83|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,7051|1011|554|116|83|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,6095|850|476|99|68|8|,2995|30|22|8|2|7|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,3100|820|454|91|66|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3100|820|454|91|66|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3100|820|454|91|67|,0|0|0|0|0|0|,12030|2769|769|433|86|65|,0|0|0|0|0|0|,6289|1441|395|210|46|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,6289|1441|395|210|46|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,5694|1310|362|190|41|34|,2841|67|23|18|1|29|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,2853|1243|339|172|40|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2853|1243|339|172|40|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2853|1243|339|172|45|,0|0|0|0|0|0|,15900|2495|1179|322|169|45|,0|0|0|0|0|0|,6952|1036|454|139|71|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6952|1036|454|139|71|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,6097|906|388|122|60|13|,3002|53|20|8|4|13|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,3095|853|368|114|56|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3095|853|368|114|56|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3095|853|368|114|56|,0|0|0|0|0|0|,12360|2795|800|347|109|53|,0|0|0|0|0|0|,6072|1364|380|166|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6072|1364|380|166|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5604|1276|359|152|61|23|,2789|61|24|6|5|20|,0|0|0|0|0|0|
10,0|1|2|3|4|5|,2815|1215|335|146|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2815|1215|335|146|56|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2815|1215|335|146|59|,0|0|0|0|0|0|,15200|2599|1148|317|139|58|,0|0|0|0|0|0|,6403|1076|465|138|47|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6403|1076|465|138|47|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5861|997|428|127|44|19|,2895|56|30|7|0|16|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,2966|941|398|120|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2966|941|398|120|44|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2966|941|398|120|47|,0|0|0|0|0|0|,11970|2726|891|380|113|46|,0|0|0|0|0|0|,6140|1324|470|202|52|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,6140|1324|470|202|52|23|,0|0|0|0|0|0|,0|0|0|0|0|0|,5686|1218|415|188|48|22|,2841|56|23|12|1|21|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2845|1162|392|176|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2845|1162|392|176|47|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2845|1162|392|176|48|,0|0|0|0|0|0|,14260|2589|1106|374|167|40|,0|0|0|0|0|0|,6693|1155|485|166|69|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,6693|1155|485|166|69|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,5935|1033|425|146|62|14|,2989|53|15|8|3|11|,0|0|0|0|0|0|
13,0|1|2|3|4|5|,2946|980|410|138|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2946|980|410|138|59|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2946|980|410|138|62|,0|0|0|0|0|0|,12570|2702|932|390|132|61|,0|0|0|0|0|0|,6350|1310|467|177|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,6350|1310|467|177|63|26|,0|0|0|0|0|0|,0|0|0|0|0|0|,5794|1200|425|159|60|24|,2917|67|21|10|0|21|,0|0|0|0|0|0|
14,0|1|2|3|4|5|,2877|1133|404|149|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2877|1133|404|149|60|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2877|1133|404|149|63|,0|0|0|0|0|0|,14700|2615|1072|393|140|61|,0|0|0|0|0|0|,6680|1169|497|171|59|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6680|1169|497|171|59|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,5911|1015|431|155|52|16|,2985|57|21|10|2|15|,0|0|0|0|0|0|
