Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1320|1336|1344|1326|1320|1354|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1320|1336|1344|1326|1320|1354|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1320|1336|1344|1326|2674|,0|0|0|0|0|0|,2654400|902|918|919|936|1833|,0|0|0|0|0|0|,7832|4|2|0|1|5|,3914|0|0|0|0|0|,0|0|0|0|0|0|,3918|4|2|0|1|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,3918|4|2|0|1|5|,2275|0|1|0|0|3|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,1643|4|1|0|1|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1643|4|1|0|1|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1643|4|1|0|3|,0|0|0|0|0|0|,2400|1148|4|1|0|3|,0|0|0|0|0|0|,1702|1087|4|1|0|3|,822|0|0|0|0|0|,0|0|0|0|0|0|,880|1087|4|1|0|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,880|1087|4|1|0|3|,539|52|0|0|0|2|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,341|1035|4|1|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,341|1035|4|1|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|341|1035|4|1|1|,0|0|0|0|0|0|,829600|297|1035|4|1|1|,0|0|0|0|0|0|,15467|16|16|0|0|0|,7631|0|0|0|0|0|,0|0|0|0|0|0|,7836|16|16|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,4249|5|9|0|0|0|,2545|0|0|0|0|0|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,1704|5|9|0|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1704|5|9|0|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1704|5|9|0|0|,0|0|0|0|0|0|,0|1466|5|9|0|0|,0|0|0|0|0|0|,0|1466|5|9|0|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|1466|5|9|0|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|1466|5|9|0|0|,0|85|1|2|0|0|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,0|1381|4|7|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|1381|4|7|0|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|1381|4|7|0|,0|0|0|0|0|0|,0|0|1381|4|7|0|,0|0|0|0|0|0|,0|0|1381|4|7|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|1381|4|7|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|1381|4|7|0|,0|0|268|1|1|0|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,0|0|1113|3|6|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|1113|3|6|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|1113|3|6|,0|0|0|0|0|0|,0|0|0|1113|3|6|,0|0|0|0|0|0|,0|0|0|1113|3|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|1113|3|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|1113|3|6|,0|0|0|184|2|3|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,0|0|0|929|1|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|929|1|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|929|4|,0|0|0|0|0|0|,0|0|0|0|929|4|,0|0|0|0|0|0|,0|0|0|0|929|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|929|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|929|4|,0|0|0|0|133|0|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,0|0|0|0|796|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|796|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|800|,0|0|0|0|0|0|,0|0|0|0|0|800|,0|0|0|0|0|0|,0|0|0|0|0|800|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|800|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|800|,0|0|0|0|0|483|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,0|0|0|0|0|317|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|317|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|317|,0|0|0|0|0|0|,0|0|0|0|0|317|,0|0|0|0|0|0|,0|0|0|0|0|317|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|317|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|317|,0|0|0|0|0|200|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,0|0|0|0|0|117|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|117|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|117|,0|0|0|0|0|0|,0|0|0|0|0|117|,0|0|0|0|0|0|,0|0|0|0|0|117|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|117|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|117|,0|0|0|0|0|58|,0|0|0|0|0|0|
