Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1312|1293|1368|1332|1333|1362|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1312|1293|1368|1332|1333|1362|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1312|1293|1368|1332|2695|,0|0|0|0|0|0|,71710|911|877|940|891|1879|,0|0|0|0|0|0|,7401|104|93|100|91|182|,0|0|0|0|0|0|,0|0|0|0|0|0|,7401|104|93|100|91|182|,0|0|0|0|0|0|,0|0|0|0|0|0|,7289|103|93|98|90|181|,3637|2|8|6|4|165|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,3652|101|85|92|86|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3652|101|85|92|86|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3652|101|85|92|102|,0|0|0|0|0|0|,4280|2520|92|77|88|95|,0|0|0|0|0|0|,4118|2450|89|72|86|94|,0|0|0|0|0|0|,0|0|0|0|0|0|,4118|2450|89|72|86|94|,0|0|0|0|0|0|,0|0|0|0|0|0|,4118|2450|89|72|86|94|,2094|138|6|4|5|86|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,2024|2312|83|68|81|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2024|2312|83|68|81|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2024|2312|83|68|89|,0|0|0|0|0|0|,71700|1709|2148|78|62|83|,0|0|0|0|0|0|,12061|249|359|13|14|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,12061|249|359|13|14|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,7583|169|222|8|7|11|,3722|7|14|0|0|11|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,3861|162|208|8|7|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3861|162|208|8|7|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3861|162|208|8|7|,0|0|0|0|0|0|,9140|3272|148|186|8|7|,0|0|0|0|0|0|,5830|2187|92|137|5|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,5830|2187|92|137|5|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,5598|2082|89|131|5|6|,2842|109|8|3|1|6|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,2756|1973|81|128|4|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2756|1973|81|128|4|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2756|1973|81|128|4|,0|0|0|0|0|0|,63410|2350|1852|77|120|4|,0|0|0|0|0|0|,10785|419|339|8|18|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,10785|419|339|8|18|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,7442|288|249|3|18|0|,3730|13|12|0|0|0|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,3712|275|237|3|18|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3712|275|237|3|18|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3712|275|237|3|18|,0|0|0|0|0|0|,0|3038|259|226|3|16|,0|0|0|0|0|0|,0|3038|259|226|3|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|3038|259|226|3|16|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|3038|259|226|3|16|,0|153|10|10|1|12|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,0|2885|249|216|2|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|2885|249|216|2|4|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|2885|249|216|6|,0|0|0|0|0|0|,0|0|2687|240|207|6|,0|0|0|0|0|0|,0|0|2687|240|207|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|2687|240|207|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|2687|240|207|6|,0|0|147|13|12|6|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,0|0|2540|227|195|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|2540|227|195|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|2540|227|195|,0|0|0|0|0|0|,0|0|0|2362|221|185|,0|0|0|0|0|0|,0|0|0|2362|221|185|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|2362|221|185|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|2362|221|185|,0|0|0|140|8|171|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,0|0|0|2222|213|14|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|2222|213|14|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|2222|227|,0|0|0|0|0|0|,0|0|0|0|2098|220|,0|0|0|0|0|0|,0|0|0|0|2098|220|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|2098|220|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|2098|220|,0|0|0|0|115|205|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,0|0|0|0|1983|15|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|1983|15|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1998|,0|0|0|0|0|0|,0|0|0|0|0|1874|,0|0|0|0|0|0|,0|0|0|0|0|1874|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1874|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1874|,0|0|0|0|0|1684|,0|0|0|0|0|0|
10,0|1|2|3|4|5|,0|0|0|0|0|190|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|190|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|190|,0|0|0|0|0|0|,0|0|0|0|0|184|,0|0|0|0|0|0|,0|0|0|0|0|184|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|184|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|184|,0|0|0|0|0|167|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,0|0|0|0|0|17|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|17|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|17|,0|0|0|0|0|0|,0|0|0|0|0|15|,0|0|0|0|0|0|,0|0|0|0|0|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|15|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|15|,0|0|0|0|0|14|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1|,0|0|0|0|0|1|,0|0|0|0|0|0|
