PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,43.908878,-122.157688,ID1_F3_m3f15_P3_Y129_UO1048,ID3_F1_m12f16_P12_Y126_UO1540,ID15_F4_m4f14_P4_Y128_UO4731,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.581107455703598,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F5_m5f15_P5_Y129_UO3152,ID5_F9_m3f3_P3_Y127_UO2720,ID15_F1_m6f7_P6_Y127_UO5537,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074554708096,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F9_m9f4_P9_Y129_UO5693,ID9_F14_m3f9_P3_Y124_UO5194,ID4_F1_m11f12_P11_Y126_UO2142,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074551313057,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F6_m6f12_P6_Y129_UO1036,ID6_F14_m5f13_P5_Y127_UO711,ID12_F1_m1f8_P1_Y128_UO5619,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074555350542,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F1_m1f13_P1_Y129_UO777,ID1_F5_m3f7_P3_Y127_UO1551,ID13_F1_m1f13_P1_Y125_UO5142,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.581107455366835,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,ID1_F14_m14f13_P14_Y129_UO3321,ID14_F12_m14f8_P14_Y126_UO4642,ID13_F6_m6f11_P6_Y128_UO2546,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074559070203,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,ID1_F5_m5f14_P5_Y129_UO1114,ID5_F1_m3f15_P3_Y127_UO4887,ID14_F16_m14f14_P14_Y127_UO1896,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074556076414,1,P0_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F16_m16f5_P16_Y129_UO247,ID16_F5_m1f11_P1_Y127_UO2934,ID5_F13_m13f6_P13_Y128_UO4676,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074559128497,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,ID1_F4_m4f11_P4_Y129_UO3970,ID4_F4_m3f1_P3_Y124_UO4170,ID11_F9_m14f1_P14_Y126_UO4931,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.581107455375831,1,P0_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F9_m9f4_P9_Y129_UO1972,ID9_F6_m7f9_P7_Y125_UO3548,ID4_F1_m1f5_P1_Y128_UO5130,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074557895446,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F9_m9f16_P9_Y129_UO2641,ID9_F14_m3f9_P3_Y124_UO5194,ID16_F7_m6f7_P6_Y127_UO5973,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074550116103,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F6_m6f3_P6_Y129_UO3687,ID6_F9_m1f15_P1_Y126_UO2099,ID3_F3_m3f14_P3_Y128_UO1802,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074553946134,1,P0_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F8_m1f12_P1_Y128_UO644,ID1_F1_m9f14_P9_Y126_UO4887,ID12_F4_m5f5_P5_Y125_UO1508,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074557106006,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F1_m1f12_P1_Y128_UO665,ID1_F1_m9f14_P9_Y126_UO4887,ID12_F4_m5f5_P5_Y125_UO1508,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074557106006,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F1_m1f12_P1_Y128_UO649,ID1_F1_m9f14_P9_Y126_UO4887,ID12_F4_m5f5_P5_Y125_UO1508,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074557106006,1,P0_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F8_m7f3_P7_Y127_UO4478,ID7_F13_m15f7_P15_Y125_UO2633,ID3_F7_m11f9_P11_Y125_UO2923,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.581107455813387,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F7_m13f13_P13_Y127_UO3413,ID13_F14_m5f5_P5_Y125_UO1302,ID13_F5_m12f8_P12_Y123_UO4007,MXY,3,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074559915621,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F5_m5f12_P5_Y127_UO4289,ID5_F1_m16f11_P16_Y125_UO5606,ID12_F13_m13f6_P13_Y126_UO573,MXY,3,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074554228601,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F7_m7f6_P7_Y129_UO4728,ID7_F7_m9f6_P9_Y127_UO1837,ID6_F3_m3f6_P3_Y128_UO3907,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074556072559,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F4_m4f1_P4_Y129_UO5604,ID4_F9_m14f3_P14_Y127_UO2142,ID1_F13_m13f7_P13_Y128_UO3757,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074556537562,1,P10_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F7_m7f14_P7_Y129_UO3472,ID7_F4_m7f11_P7_Y124_UO1047,ID14_F14_m6f8_P6_Y127_UO1421,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074556643395,1,P10_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F11_m11f14_P11_Y129_UO4932,ID11_F14_m16f15_P16_Y127_UO4795,ID14_F1_m9f6_P9_Y127_UO1834,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074556645341,1,P10_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F8_m8f7_P8_Y129_UO3231,ID8_F6_m8f6_P8_Y126_UO1990,ID7_F16_m1f8_P1_Y124_UO4818,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074552008981,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F13_m13f1_P13_Y129_UO4088,ID13_F6_m13f5_P13_Y126_UO2019,ID1_F1_m1f6_P1_Y128_UO1839,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074556766622,1,P10_CV0,1,2,0,0,2
1,43.908878,-122.157688,ID1_F6_m6f14_P6_Y129_UO3755,ID6_F13_m16f14_P16_Y126_UO2447,ID14_F4_m4f14_P4_Y128_UO2701,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074554493572,1,P10_CV0,1,1,1,1,1
1,43.908878,-122.157688,ID1_F5_m5f12_P5_Y129_UO3008,ID5_F6_m16f3_P16_Y127_UO3992,ID12_F14_m14f9_P14_Y128_UO2816,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074557215612,1,P10_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F5_m5f8_P5_Y129_UO1980,ID5_F11_m6f7_P6_Y127_UO866,ID8_F13_m13f5_P13_Y128_UO2049,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074557963957,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F12_m12f1_P12_Y129_UO1272,ID12_F1_m14f3_P14_Y127_UO2139,ID1_F9_m9f5_P9_Y128_UO2598,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074555630288,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F7_m7f4_P7_Y129_UO1487,ID7_F12_m8f3_P8_Y127_UO5714,ID4_F7_m7f7_P7_Y128_UO1478,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074554943068,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F11_m11f16_P11_Y129_UO5374,ID11_F15_m1f4_P1_Y127_UO4316,ID16_F6_m6f3_P6_Y128_UO3532,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074555846865,1,P10_CV0,1,1,1,2,0
1,43.908878,-122.157688,ID1_F1_m1f6_P1_Y129_UO990,ID1_F16_m9f12_P9_Y124_UO3327,ID6_F3_m3f8_P3_Y128_UO2820,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074556512004,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F11_m11f8_P11_Y129_UO462,ID11_F9_m16f16_P16_Y127_UO2897,ID8_F15_m15f14_P15_Y128_UO3640,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074557842526,1,P10_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F15_m15f5_P15_Y129_UO413,ID15_F14_m1f16_P1_Y127_UO2742,ID5_F11_m11f3_P11_Y128_UO2914,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074554590403,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F3_m3f14_P3_Y129_UO3504,ID3_F5_m1f3_P1_Y126_UO3168,ID14_F11_m16f5_P16_Y124_UO1135,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074555327993,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F13_m13f5_P13_Y129_UO4182,ID13_F16_m4f12_P4_Y127_UO1467,ID5_F6_m6f3_P6_Y128_UO5039,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.581107455625225,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F12_m12f11_P12_Y129_UO4670,ID12_F8_m1f4_P1_Y127_UO4307,ID11_F11_m16f14_P16_Y126_UO875,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074558540429,1,P10_CV0,1,1,1,1,1
1,43.908878,-122.157688,ID1_F6_m6f3_P6_Y128_UO3532,ID6_F3_m16f14_P16_Y126_UO2760,ID3_F4_m4f12_P4_Y127_UO5725,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074555619656,1,P10_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F6_m7f1_P7_Y128_UO2468,ID7_F7_m5f6_P5_Y126_UO3800,ID1_F1_m1f11_P1_Y127_UO415,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074555970652,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F1_m14f3_P14_Y128_UO1922,ID14_F4_m14f14_P14_Y126_UO1374,ID3_F6_m6f13_P6_Y127_UO5815,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074557059683,1,P10_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F13_m5f12_P5_Y128_UO160,ID5_F16_m4f15_P4_Y125_UO5624,ID12_F14_m1f6_P1_Y125_UO5523,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074553271527,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F6_m6f11_P6_Y128_UO2544,ID6_F8_m7f6_P7_Y126_UO3134,ID11_F14_m14f12_P14_Y127_UO1511,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074559081761,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F15_m9f9_P9_Y128_UO4605,ID9_F11_m3f6_P3_Y125_UO4038,ID9_F15_m15f12_P15_Y127_UO2428,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074556789642,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F4_m14f1_P14_Y128_UO3454,ID14_F7_m1f3_P1_Y126_UO3172,ID1_F5_m5f12_P5_Y127_UO1889,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074556919753,1,P10_CV0,1,0,2,2,0
1,43.908878,-122.157688,ID1_F16_m13f9_P13_Y128_UO2466,ID13_F7_m1f12_P1_Y126_UO3356,ID9_F7_m7f1_P7_Y127_UO2263,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074558499768,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,ID1_F1_m13f1_P13_Y128_UO3710,ID13_F3_m1f4_P1_Y126_UO3997,ID1_F6_m3f4_P3_Y124_UO2584,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.581107455731484,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F13_m12f12_P12_Y128_UO5005,ID12_F12_m1f4_P1_Y126_UO3999,ID12_F16_m16f1_P16_Y127_UO4028,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.5811074554903448,1,P10_CV0,1,0,2,0,2
1,43.908878,-122.157688,ID1_F5_m6f11_P6_Y128_UO2359,ID6_F7_m16f14_P16_Y124_UO3819,ID11_F8_m8f16_P8_Y127_UO3052,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5811074554599123,1,P10_CV0,1,1,1,0,2
