Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,0|4018|982|2424|469|107|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|4018|982|2424|469|107|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|4018|982|2424|576|,0|0|0|0|0|0|,188060|0|2774|662|1613|386|,0|0|0|0|0|0|,7883|0|116|25|59|13|,3921|0|0|0|0|0|,0|0|0|0|0|0|,3962|0|116|25|59|13|,0|0|0|0|0|0|,0|0|0|0|0|0|,3962|0|116|25|59|13|,2342|0|23|6|14|7|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,1620|0|93|19|45|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1620|0|93|19|45|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1620|0|93|19|51|,0|0|0|0|0|0|,1185|1111|0|93|19|51|,0|0|0|0|0|0|,1185|1111|0|93|19|51|,571|0|0|0|0|0|,0|0|0|0|0|0|,614|1111|0|93|19|51|,0|0|0|0|0|0|,0|0|0|0|0|0|,614|1111|0|93|19|51|,384|53|0|18|4|35|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,230|1058|0|75|15|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,230|1058|0|75|15|16|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|230|1058|0|75|31|,0|0|0|0|0|0|,85390|212|1058|0|75|31|,0|0|0|0|0|0|,13547|20|167|0|5|5|,6870|0|0|0|0|0|,0|0|0|0|0|0|,6677|20|167|0|5|5|,0|0|0|0|0|0|,0|0|0|0|0|0|,4156|19|99|0|4|4|,2465|0|14|0|1|3|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,1691|19|85|0|3|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1691|19|85|0|3|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1691|19|85|0|4|,0|0|0|0|0|0|,2825|1404|19|85|0|4|,0|0|0|0|0|0|,2825|1404|19|85|0|4|,1456|0|0|0|0|0|,0|0|0|0|0|0|,1369|1404|19|85|0|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,1369|1404|19|85|0|4|,823|59|5|13|0|1|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,546|1345|14|72|0|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,546|1345|14|72|0|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|546|1345|14|72|3|,0|0|0|0|0|0|,108905|482|1345|14|72|3|,0|0|0|0|0|0|,15212|53|189|1|10|1|,7500|0|0|0|0|0|,0|0|0|0|0|0|,7712|53|189|1|10|1|,0|0|0|0|0|0|,0|0|0|0|0|0|,4237|30|106|0|7|1|,2550|1|22|0|1|0|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,1687|29|84|0|6|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1687|29|84|0|6|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1687|29|84|0|7|,0|0|0|0|0|0|,3670|1534|29|84|0|7|,0|0|0|0|0|0|,3481|1510|28|81|0|7|,1708|0|0|0|0|0|,0|0|0|0|0|0|,1773|1510|28|81|0|7|,0|0|0|0|0|0|,0|0|0|0|0|0|,1773|1510|28|81|0|7|,1041|67|8|16|0|4|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,732|1443|20|65|0|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,732|1443|20|65|0|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|732|1443|20|65|3|,0|0|0|0|0|0|,0|620|1443|20|65|3|,0|0|0|0|0|0|,0|620|1443|20|65|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|620|1443|20|65|3|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|620|1443|20|65|3|,0|32|286|2|12|3|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,0|588|1157|18|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|588|1157|18|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|588|1157|18|53|,0|0|0|0|0|0|,0|0|588|1157|18|53|,0|0|0|0|0|0|,0|0|588|1157|18|53|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|588|1157|18|53|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|588|1157|18|53|,0|0|119|223|2|33|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,0|0|469|934|16|20|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|469|934|16|20|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|469|934|36|,0|0|0|0|0|0|,0|0|0|469|934|36|,0|0|0|0|0|0|,0|0|0|469|934|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|469|934|36|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|469|934|36|,0|0|0|79|147|24|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,0|0|0|390|787|12|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|390|787|12|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|390|799|,0|0|0|0|0|0|,0|0|0|0|390|799|,0|0|0|0|0|0|,0|0|0|0|390|799|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|390|799|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|390|799|,0|0|0|0|70|480|,0|0|0|0|0|0|
