PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,43.908878,-122.157688,ID1_F5_m5f5_P5_Y24_UO3835,ID5_F3_m9f3_P9_Y22_UO4717,ID5_F11_m11f15_P11_Y23_UO2562,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6072752475738525,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,ID1_F9_m9f16_P9_Y24_UO4395,ID9_F13_m12f9_P12_Y22_UO4339,ID16_F16_m16f15_P16_Y23_UO487,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6127853393554688,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,ID1_F1_m1f5_P1_Y24_UO2191,ID1_F8_m15f4_P15_Y22_UO1526,ID5_F15_m15f8_P15_Y23_UO4169,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6109466552734375,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F6_m6f3_P6_Y24_UO2751,ID6_F12_m9f16_P9_Y22_UO5015,ID3_F14_m6f6_P6_Y21_UO2528,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6043539047241211,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F8_m8f14_P8_Y24_UO637,ID8_F12_m10f9_P10_Y21_UO851,ID14_F16_m16f3_P16_Y23_UO3655,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6120340824127197,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,ID1_F1_m1f5_P1_Y24_UO2179,ID1_F8_m15f4_P15_Y22_UO1526,ID5_F15_m15f8_P15_Y23_UO4169,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6109466552734375,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F1_m1f5_P1_Y24_UO1576,ID1_F14_m15f5_P15_Y22_UO554,ID5_F3_m3f11_P3_Y23_UO1988,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6111965179443359,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F16_m16f2_P16_Y24_UO5713,ID16_F12_m16f7_P16_Y22_UO1276,ID2_F2_m2f14_P2_Y23_UO1439,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6060836315155029,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,ID1_F13_m13f14_P13_Y24_UO3034,ID13_F9_m11f7_P11_Y20_UO5580,ID14_F11_m11f7_P11_Y23_UO3376,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6039791107177734,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,ID1_F9_m9f16_P9_Y24_UO5746,ID9_F1_m15f8_P15_Y22_UO5513,ID16_F14_m14f7_P14_Y23_UO4221,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6105378866195679,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F16_m16f7_P16_Y24_UO4557,ID16_F9_m9f3_P9_Y22_UO4513,ID7_F1_m1f8_P1_Y22_UO4999,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.6060800552368164,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F8_m8f1_P8_Y24_UO1532,ID8_F7_m9f1_P9_Y22_UO1013,ID1_F6_m6f15_P6_Y23_UO2331,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6067135334014893,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F14_m14f14_P14_Y24_UO1589,ID14_F1_m5f4_P5_Y22_UO2464,ID14_F14_m14f13_P14_Y23_UO2306,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6081488132476807,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F3_m3f16_P3_Y24_UO3095,ID3_F11_m10f2_P10_Y22_UO169,ID16_F13_m13f5_P13_Y23_UO2945,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6096160411834717,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F8_m8f12_P8_Y24_UO1690,ID8_F11_m7f11_P7_Y21_UO5684,ID12_F14_m13f8_P13_Y21_UO3393,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6106052398681641,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F3_m3f13_P3_Y24_UO5403,ID3_F11_m15f11_P15_Y21_UO1843,ID13_F8_m8f6_P8_Y23_UO5319,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6083145141601562,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F16_m16f7_P16_Y24_UO4562,ID16_F9_m9f3_P9_Y22_UO4513,ID7_F1_m1f8_P1_Y22_UO4999,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6060800552368164,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,ID1_F5_m1f9_P1_Y23_UO1833,ID1_F1_m9f8_P9_Y21_UO5546,ID9_F4_m4f15_P4_Y22_UO6086,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.6111106872558594,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F8_m13f15_P13_Y23_UO3022,ID13_F11_m1f13_P1_Y21_UO4448,ID15_F3_m3f13_P3_Y22_UO3831,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.6112921237945557,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F16_m9f14_P9_Y23_UO1018,ID9_F12_m10f2_P10_Y21_UO4856,ID14_F5_m5f16_P5_Y22_UO473,MXY,2,0.0,1,0,0.0,0,0,0,-9999.0,0.6106071472167969,1,P0_CV0,1,2,0,2,0
