PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO5915,ID1_F1_m1f1_P1_Y6_UO5860,ID1_F1_m1f1_P1_Y8_UO2123,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.75390625,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO883,ID1_F1_m1f1_P1_Y7_UO5034,ID1_F1_m1f1_P1_Y7_UO1339,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.716796875,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO3500,ID1_F1_m1f1_P1_Y7_UO5440,ID1_F1_m1f1_P1_Y8_UO5845,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.81640625,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO1939,ID1_F1_m1f1_P1_Y7_UO504,ID1_F1_m1f1_P1_Y8_UO3629,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.6484375,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO730,ID1_F1_m1f1_P1_Y7_UO5744,ID1_F1_m1f1_P1_Y8_UO4904,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.783203125,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO726,ID1_F1_m1f1_P1_Y7_UO5744,ID1_F1_m1f1_P1_Y8_UO4904,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.783203125,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO4129,ID1_F1_m1f1_P1_Y6_UO4473,ID1_F1_m1f1_P1_Y8_UO1751,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.673828125,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO3808,ID1_F1_m1f1_P1_Y4_UO169,ID1_F1_m1f1_P1_Y5_UO3967,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.8359375,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO66,ID1_F1_m1f1_P1_Y7_UO3432,ID1_F1_m1f1_P1_Y8_UO1996,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.73828125,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,ID1_F1_m1f1_P1_Y9_UO5943,ID1_F1_m1f1_P1_Y7_UO1715,ID1_F1_m1f1_P1_Y8_UO1708,MXY,1,0.0,1,0,0.0,0,0,0,-9999.0,0.7705078125,1,P0_CV0,1,2,0,2,0
