Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1314|1317|1356|1320|1350|1343|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1314|1317|1356|1320|1350|1343|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1314|1317|1356|1320|2693|,0|0|0|0|0|0|,68260|910|918|946|922|1836|,0|0|0|0|0|0|,7345|109|92|98|103|184|,0|0|0|0|0|0|,0|0|0|0|0|0|,7345|109|92|98|103|184|,0|0|0|0|0|0|,0|0|0|0|0|0|,7345|109|92|98|103|184|,3696|4|7|2|2|8|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,3649|105|85|96|101|176|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3649|105|85|96|101|176|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3649|105|85|96|277|,0|0|0|0|0|0|,5340|2539|105|85|96|277|,0|0|0|0|0|0|,4561|2207|93|72|84|244|,0|0|0|0|0|0|,0|0|0|0|0|0|,4561|2207|93|72|84|244|,0|0|0|0|0|0|,0|0|0|0|0|0|,4539|2198|93|72|83|243|,2267|123|4|6|6|15|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,2272|2075|89|66|77|228|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2272|2075|89|66|77|228|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2272|2075|89|66|305|,0|0|0|0|0|0|,45860|2046|2075|89|66|305|,0|0|0|0|0|0|,10017|461|430|21|12|73|,0|0|0|0|0|0|,0|0|0|0|0|0|,10017|461|430|21|12|73|,0|0|0|0|0|0|,0|0|0|0|0|0|,7279|304|307|16|8|54|,3570|18|21|1|0|5|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,3709|286|286|15|8|49|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3709|286|286|15|8|49|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3709|286|286|15|57|,0|0|0|0|0|0|,12200|3292|286|286|15|57|,0|0|0|0|0|0|,6332|1729|146|137|8|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6332|1729|146|137|8|29|,0|0|0|0|0|0|,0|0|0|0|0|0|,6067|1624|140|131|7|25|,3057|87|7|5|0|0|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,3010|1537|133|126|7|25|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3010|1537|133|126|7|25|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3010|1537|133|126|32|,0|0|0|0|0|0|,36260|2616|1537|133|126|32|,0|0|0|0|0|0|,9232|704|394|25|35|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,9232|704|394|25|35|6|,0|0|0|0|0|0|,0|0|0|0|0|0|,7067|558|294|21|27|6|,3453|26|13|0|2|0|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,3614|532|281|21|25|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3614|532|281|21|25|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3614|532|281|21|31|,0|0|0|0|0|0|,17280|3181|532|281|21|31|,0|0|0|0|0|0|,7021|1357|219|100|12|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,7021|1357|219|100|12|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,6450|1223|205|90|11|9|,3199|61|7|6|1|0|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,3251|1162|198|84|10|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3251|1162|198|84|10|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3251|1162|198|84|19|,0|0|0|0|0|0|,0|2723|1162|198|84|19|,0|0|0|0|0|0|,0|2723|1162|198|84|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|2723|1162|198|84|19|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|2723|1162|198|84|19|,0|131|70|10|6|0|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,0|2592|1092|188|78|19|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|2592|1092|188|78|19|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|2592|1092|188|97|,0|0|0|0|0|0|,0|0|2592|1092|188|97|,0|0|0|0|0|0|,0|0|2592|1092|188|97|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|2592|1092|188|97|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|2592|1092|188|97|,0|0|117|52|4|6|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,0|0|2475|1040|184|91|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|2475|1040|184|91|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|2475|1040|275|,0|0|0|0|0|0|,0|0|0|2475|1040|275|,0|0|0|0|0|0|,0|0|0|2475|1040|275|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|2475|1040|275|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|2475|1040|275|,0|0|0|129|54|12|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,0|0|0|2346|986|263|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|2346|986|263|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|2346|1249|,0|0|0|0|0|0|,0|0|0|0|2346|1249|,0|0|0|0|0|0|,0|0|0|0|2346|1249|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|2346|1249|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|2346|1249|,0|0|0|0|130|54|,0|0|0|0|0|0|
