Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1358|1335|1329|1365|1275|1338|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1358|1335|1329|1365|1275|1338|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1358|1335|1329|1365|2613|,0|0|0|0|0|0|,74140|916|904|914|930|1827|,0|0|0|0|0|0|,7417|106|108|95|77|193|,0|0|0|0|0|0|,0|0|0|0|0|0|,7417|106|108|95|77|193|,0|0|0|0|0|0|,0|0|0|0|0|0|,7290|106|107|95|77|188|,3662|5|2|5|6|168|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,3628|101|105|90|71|20|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3628|101|105|90|71|20|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3628|101|105|90|91|,0|0|0|0|0|0|,4200|2473|93|97|82|80|,0|0|0|0|0|0|,4093|2424|89|94|81|79|,0|0|0|0|0|0|,0|0|0|0|0|0|,4093|2424|89|94|81|79|,0|0|0|0|0|0|,0|0|0|0|0|0|,4093|2424|89|94|81|79|,2104|103|3|4|4|70|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,1989|2321|86|90|77|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1989|2321|86|90|77|9|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1989|2321|86|90|86|,0|0|0|0|0|0|,72150|1680|2122|80|85|83|,0|0|0|0|0|0|,12250|258|378|11|13|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,12250|258|378|11|13|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,7587|160|235|4|8|6|,3904|8|9|0|0|5|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,3683|152|226|4|8|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3683|152|226|4|8|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3683|152|226|4|9|,0|0|0|0|0|0|,9220|3054|146|209|3|7|,0|0|0|0|0|0|,6141|2012|92|131|2|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,6141|2012|92|131|2|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,5826|1909|86|121|2|4|,2890|89|3|5|0|4|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,2936|1820|83|116|2|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2936|1820|83|116|2|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2936|1820|83|116|2|,0|0|0|0|0|0|,0|2492|1707|74|110|2|,0|0|0|0|0|0|,0|2492|1707|74|110|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|2492|1707|74|110|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|2492|1707|74|110|2|,0|132|74|5|5|2|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,0|2360|1633|69|105|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|2360|1633|69|105|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|2360|1633|69|105|,0|0|0|0|0|0|,0|0|2209|1541|68|94|,0|0|0|0|0|0|,0|0|2209|1541|68|94|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|2209|1541|68|94|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|2209|1541|68|94|,0|0|104|74|5|87|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,0|0|2105|1467|63|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|2105|1467|63|7|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|2105|1467|70|,0|0|0|0|0|0|,0|0|0|1994|1391|66|,0|0|0|0|0|0|,0|0|0|1994|1391|66|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|1994|1391|66|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|1994|1391|66|,0|0|0|91|61|55|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,0|0|0|1903|1330|11|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|1903|1330|11|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|1903|1341|,0|0|0|0|0|0|,0|0|0|0|1810|1290|,0|0|0|0|0|0|,0|0|0|0|1810|1290|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|1810|1290|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|1810|1290|,0|0|0|0|77|1161|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,0|0|0|0|1733|129|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|1733|129|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|1862|,0|0|0|0|0|0|,0|0|0|0|0|1756|,0|0|0|0|0|0|,0|0|0|0|0|1756|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1756|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|1756|,0|0|0|0|0|1596|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,0|0|0|0|0|160|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|0|160|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|160|,0|0|0|0|0|0|,0|0|0|0|0|155|,0|0|0|0|0|0|,0|0|0|0|0|155|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|155|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|155|,0|0|0|0|0|144|,0|0|0|0|0|0|
