PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
3,43.40887665,-122.52291,E3_F3_m3f8_P3_Y9_UO1815,I3_F3_m3f16_P3_Y5_UO1888,I8_F8_m-1f-1_P8_Y-1_U92,FXX,31,0.0,1,0,1.0,0,0,0,-9999.0,0.96875,1,P7_CV0,1,2,0,2,0
5,44.254,-122.236,E5_F5_m5f13_P5_Y10_UO2975,I5_F5_m5f7_P5_Y7_UO2813,I13_F13_m-1f-1_P13_Y-1_U54,FXX,30,0.0,1,0,1.0,0,0,0,-9999.0,0.84375,1,P6_CV0,1,2,0,1,1
10,44.097,-122.493,E10_F10_m10f13_P10_Y5_UO4561,S10_F10_m10f9_P10_Y3_UO4036,I13_F13_m-1f-1_P13_Y-1_U12,FXX,35,0.0,1,0,1.0,0,0,0,-9999.0,0.875,1,P12_CV0,2,2,0,2,0
11,44.234,-122.277,E11_F11_m11f1_P11_Y1_UO2648,I11_F11_m-1f-1_P11_Y-1_U101,I1_F1_m-1f-1_P1_Y-1_U8,FXX,39,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,0,2
11,44.234,-122.277,E11_F11_m11f13_P11_Y7_UO5571,S11_F11_m11f12_P11_Y5_UO5288,I13_F13_m-1f-1_P13_Y-1_U54,FXX,33,0.0,1,0,1.0,0,0,0,-9999.0,0.875,1,P8_CV0,1,2,0,0,2
12,43.456,-122.761,E12_F12_m12f12_P12_Y7_UO5814,S12_F12_m12f13_P12_Y5_UO5503,I12_F12_m-1f-1_P12_Y-1_U76,FXX,33,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P11_CV0,1,2,0,1,1
12,43.456,-122.761,E12_F12_m12f1_P12_Y7_UO6031,I12_F12_m12f9_P12_Y3_UO4939,I1_F1_m-1f-1_P1_Y-1_U245,FXX,33,0.0,1,0,1.0,0,0,0,-9999.0,0.875,1,P8_CV0,1,1,1,0,2
13,45.129,-121.965,E13_F13_m13f12_P13_Y11_UO5968,S13_F13_m13f12_P13_Y9_UO5990,I12_F12_m-1f-1_P12_Y-1_U49,FXX,29,0.0,1,0,1.0,0,0,0,-9999.0,0.625,1,P11_CV0,1,2,0,0,2
13,45.129,-121.965,E13_F13_m13f12_P13_Y11_UO5976,S13_F13_m13f12_P13_Y9_UO5990,I12_F12_m-1f-1_P12_Y-1_U49,FXX,29,0.0,1,0,1.0,0,0,0,-9999.0,0.625,1,P11_CV0,1,2,0,0,2
15,44.222,-122.117,E15_F15_m15f12_P15_Y10_UO7129,S15_F15_m15f12_P15_Y8_UO7082,I12_F12_m-1f-1_P12_Y-1_U49,FXX,30,0.0,1,0,1.0,0,0,0,-9999.0,0.5625,1,P11_CV0,1,2,0,1,1
