Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1291|1278|1330|1318|1390|1393|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1291|1278|1330|1318|1390|1393|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1291|1278|1330|1318|2783|,0|0|0|0|0|0|,45230|923|880|961|931|1984|,0|0|0|0|0|0|,7117|149|126|154|135|317|,0|0|0|0|0|0|,0|0|0|0|0|0|,7117|149|126|154|135|317|,0|0|0|0|0|0|,0|0|0|0|0|0|,6806|140|121|145|129|303|,3439|8|11|6|5|277|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,3367|132|110|139|124|26|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3367|132|110|139|124|26|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3367|132|110|139|150|,0|0|0|0|0|0|,3590|2417|122|104|131|142|,0|0|0|0|0|0|,3473|2378|121|103|128|139|,0|0|0|0|0|0|,0|0|0|0|0|0|,3473|2378|121|103|128|139|,0|0|0|0|0|0|,0|0|0|0|0|0|,3473|2378|121|103|128|139|,1786|110|2|2|12|125|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,1687|2268|119|101|116|14|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1687|2268|119|101|116|14|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1687|2268|119|101|130|,0|0|0|0|0|0|,24500|1352|2145|104|95|128|,0|0|0|0|0|0|,8222|447|689|40|26|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,8222|447|689|40|26|35|,0|0|0|0|0|0|,0|0|0|0|0|0|,6777|366|566|33|20|29|,3339|22|33|1|0|26|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,3438|344|533|32|20|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3438|344|533|32|20|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3438|344|533|32|23|,0|0|0|0|0|0|,6990|2883|331|511|31|21|,0|0|0|0|0|0|,5235|2224|263|367|25|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,5235|2224|263|367|25|17|,0|0|0|0|0|0|,0|0|0|0|0|0|,4952|2101|251|347|23|15|,2336|92|10|13|1|15|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,2616|2009|241|334|22|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2616|2009|241|334|22|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2616|2009|241|334|22|,0|0|0|0|0|0|,23440|2255|1924|227|315|20|,0|0|0|0|0|0|,7750|732|593|86|101|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,7750|732|593|86|101|2|,0|0|0|0|0|0|,0|0|0|0|0|0|,6514|609|495|76|87|1|,3301|29|23|6|8|1|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,3213|580|472|70|79|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3213|580|472|70|79|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3213|580|472|70|79|,0|0|0|0|0|0|,9950|2872|560|453|67|76|,0|0|0|0|0|0|,5865|1716|321|278|46|43|,0|0|0|0|0|0|,0|0|0|0|0|0|,5865|1716|321|278|46|43|,0|0|0|0|0|0|,0|0|0|0|0|0|,5446|1578|298|255|44|42|,2656|77|17|10|4|37|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,2790|1501|281|245|40|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2790|1501|281|245|40|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2790|1501|281|245|45|,0|0|0|0|0|0|,17380|2539|1452|269|234|40|,0|0|0|0|0|0|,7121|987|594|112|88|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,7121|987|594|112|88|11|,0|0|0|0|0|0|,0|0|0|0|0|0|,6220|852|522|95|76|10|,3142|41|28|6|2|9|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,3078|811|494|89|74|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3078|811|494|89|74|1|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3078|811|494|89|75|,0|0|0|0|0|0|,11580|2788|784|482|87|74|,0|0|0|0|0|0|,6416|1547|425|276|49|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,6416|1547|425|276|49|40|,0|0|0|0|0|0|,0|0|0|0|0|0|,5640|1370|386|246|43|35|,2850|75|24|17|1|27|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,2790|1295|362|229|42|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2790|1295|362|229|42|8|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2790|1295|362|229|50|,0|0|0|0|0|0|,16560|2597|1260|354|221|50|,0|0|0|0|0|0|,7215|1127|537|139|95|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,7215|1127|537|139|95|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6112|980|463|123|81|15|,3114|49|18|5|6|13|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,2998|931|445|118|75|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2998|931|445|118|75|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2998|931|445|118|77|,0|0|0|0|0|0|,13040|2806|915|430|112|72|,0|0|0|0|0|0|,6532|1418|471|220|50|39|,0|0|0|0|0|0|,0|0|0|0|0|0|,6532|1418|471|220|50|39|,0|0|0|0|0|0|,0|0|0|0|0|0|,5787|1235|422|195|44|37|,2975|58|21|13|1|34|,0|0|0|0|0|0|
10,0|1|2|3|4|5|,2812|1177|401|182|43|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2812|1177|401|182|43|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2812|1177|401|182|46|,0|0|0|0|0|0|,15770|2666|1151|395|178|46|,0|0|0|0|0|0|,6851|1143|497|160|71|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6851|1143|497|160|71|20|,0|0|0|0|0|0|,0|0|0|0|0|0|,6056|1009|449|144|63|19|,3032|59|26|5|8|16|,0|0|0|0|0|0|
11,0|1|2|3|4|5|,3024|950|423|139|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,3024|950|423|139|55|3|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|3024|950|423|139|58|,0|0|0|0|0|0|,12550|2909|926|420|137|57|,0|0|0|0|0|0|,6335|1434|485|216|62|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6335|1434|485|216|62|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5734|1265|441|190|54|19|,2894|62|29|7|2|17|,0|0|0|0|0|0|
12,0|1|2|3|4|5|,2840|1203|412|183|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,2840|1203|412|183|52|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|2840|1203|412|183|54|,0|0|0|0|0|0|,15090|2725|1174|404|178|54|,0|0|0|0|0|0|,6706|1228|507|181|62|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,6706|1228|507|181|62|21|,0|0|0|0|0|0|,0|0|0|0|0|0|,5939|1101|448|156|54|21|,2964|63|18|7|3|20|,0|0|0|0|0|0|
