Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,0|1|2|3|4|5|,1329|1320|1374|1302|1361|1314|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1329|1320|1374|1302|1361|1314|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1329|1320|1374|1302|2675|,0|0|0|0|0|0|,91960|922|898|952|876|1861|,0|0|0|0|0|0|,7437|79|79|99|72|164|,3681|0|0|0|0|0|,0|0|0|0|0|0|,3756|79|79|99|72|164|,0|0|0|0|0|0|,0|0|0|0|0|0|,3756|79|79|99|72|164|,2240|5|20|16|12|99|,0|0|0|0|0|0|
1,0|1|2|3|4|5|,1516|74|59|83|60|65|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1516|74|59|83|60|65|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1516|74|59|83|125|,0|0|0|0|0|0|,5570|1040|74|59|83|125|,0|0|0|0|0|0|,5312|990|71|57|82|124|,2650|0|0|0|0|0|,0|0|0|0|0|0|,2662|990|71|57|82|124|,0|0|0|0|0|0|,0|0|0|0|0|0|,2662|990|71|57|82|124|,1555|61|9|13|14|73|,0|0|0|0|0|0|
2,0|1|2|3|4|5|,1107|929|62|44|68|51|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1107|929|62|44|68|51|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1107|929|62|44|119|,0|0|0|0|0|0|,76210|1007|929|62|44|119|,0|0|0|0|0|0|,12948|185|162|12|9|25|,6415|0|0|0|0|0|,0|0|0|0|0|0|,6533|185|162|12|9|25|,0|0|0|0|0|0|,0|0|0|0|0|0|,4165|121|104|8|3|13|,2466|8|20|3|0|7|,0|0|0|0|0|0|
3,0|1|2|3|4|5|,1699|113|84|5|3|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1699|113|84|5|3|6|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1699|113|84|5|9|,0|0|0|0|0|0|,10390|1500|113|84|5|9|,0|0|0|0|0|0|,6819|1087|83|62|4|9|,3369|0|0|0|0|0|,0|0|0|0|0|0|,3450|1087|83|62|4|9|,0|0|0|0|0|0|,0|0|0|0|0|0|,3417|1069|83|62|4|9|,2023|48|21|10|1|4|,0|0|0|0|0|0|
4,0|1|2|3|4|5|,1394|1021|62|52|3|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1394|1021|62|52|3|5|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1394|1021|62|52|8|,0|0|0|0|0|0|,83450|1348|1021|62|52|8|,0|0|0|0|0|0|,15102|212|164|12|9|0|,7444|0|0|0|0|0|,0|0|0|0|0|0|,7658|212|164|12|9|0|,0|0|0|0|0|0|,0|0|0|0|0|0|,4136|152|85|6|6|0|,2463|8|11|2|2|0|,0|0|0|0|0|0|
5,0|1|2|3|4|5|,1673|144|74|4|4|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,1673|144|74|4|4|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|1673|144|74|4|4|,0|0|0|0|0|0|,0|1631|144|74|4|4|,0|0|0|0|0|0|,0|1631|144|74|4|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|1631|144|74|4|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|1631|144|74|4|4|,0|80|22|13|2|2|,0|0|0|0|0|0|
6,0|1|2|3|4|5|,0|1551|122|61|2|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|1551|122|61|2|2|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|1551|122|61|4|,0|0|0|0|0|0|,0|0|1551|122|61|4|,0|0|0|0|0|0|,0|0|1551|122|61|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|1551|122|61|4|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|1551|122|61|4|,0|0|310|25|8|4|,0|0|0|0|0|0|
7,0|1|2|3|4|5|,0|0|1241|97|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|1241|97|53|0|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|1241|97|53|,0|0|0|0|0|0|,0|0|0|1241|97|53|,0|0|0|0|0|0|,0|0|0|1241|97|53|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|1241|97|53|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|1241|97|53|,0|0|0|236|10|38|,0|0|0|0|0|0|
8,0|1|2|3|4|5|,0|0|0|1005|87|15|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|1005|87|15|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|1005|102|,0|0|0|0|0|0|,0|0|0|0|1005|102|,0|0|0|0|0|0|,0|0|0|0|1005|102|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|1005|102|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|1005|102|,0|0|0|0|177|68|,0|0|0|0|0|0|
9,0|1|2|3|4|5|,0|0|0|0|828|34|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|,0|0|0|0|828|34|,nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|,0|0|0|0|0|862|,0|0|0|0|0|0|,0|0|0|0|0|862|,0|0|0|0|0|0|,0|0|0|0|0|862|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|862|,0|0|0|0|0|0|,0|0|0|0|0|0|,0|0|0|0|0|862|,0|0|0|0|0|518|,0|0|0|0|0|0|
